simulated_process,response_process_shape,response_process,seed,exec time,T,q_bartlett,cov lag 0 RMSE,spec density MSE - FRO,spec density RMSE - FRO,spec density R2MSE - FRO,spec density MSE - intmax,spec density RMSE - intmax,spec density R2MSE - intmax,spec density MSE - maxmax,spec density RMSE - maxmax,spec cross density MSE - L2,spec cross density RMSE - L2,spec cross density MSE - intmax,spec cross density RMSE - intmax,transfer: truncation parameter,transfer: RMSE,transfer: MSE,Z error train,Z error train (true dynamics),Z error test,Z error test (true dynamics),Z error train (holdout),Z error train (holdout true dynamics),
1,3,3,2820118181,22.4071,600,24,0.0088951,0.012246,0.074245,0.58955,0.64901,0.29256,1.8793,0.20762,0.35269,0.94752,0.073057,0.94757,1.1829,1e-05         0.1,0.46485,0.32338,0.02481,0.0026589,0.025256,0.0027096,0.032961,0.0016328,
1,2,3,602203567,16.4488,300,17,0.032878,0.020491,0.12423,0.76565,0.71329,0.32154,2.0428,0.23968,0.40716,0.11669,0.90417,0.11675,1.6939,1e-05         0.1,0.41704,0.22188,0.078736,0.026367,0.16821,0.016928,0.20517,0.014333,
0,3,3,3693411815,17.5316,1200,34,0.0029269,0.0040763,0.069033,0.43375,0.40273,0.29791,1.8718,0.11228,0.52183,0.98244,0.078366,0.98254,1.534,1e-05         0.1,0.21894,0.080064,0.018468,0.001674,0.018546,0.0026508,0.027718,0.001581,
0,3,1,2510733559,19.5408,1200,34,0.0032757,0.0039692,0.067218,0.42235,0.38322,0.28347,1.7811,0.11816,0.54916,0.55121,0.058263,0.55123,0.87035,1e-05         0.1,0.050332,0.063331,0.021984,0.002561,0.021605,0.0021891,0.028919,0.0019185,
4,3,2,1366684478,16.9686,300,17,0.0059978,0.038862,0.093643,0.63062,1.0134,0.3087,1.9895,0.28933,0.44629,4.3476,0.08855,4.3478,3.2387,1e-05         0.1,0.29039,0.26665,0.04043,0.0033636,0.049396,0.0088278,0.064808,0.0011854,
4,3,3,820133136,20.2157,300,17,0.0052665,0.020722,0.049933,0.38862,0.80899,0.24644,1.591,0.2205,0.34013,2.3728,0.062148,2.3731,1.9972,1e-05         0.1,0.51923,0.28403,0.04708,0.012258,0.068413,0.020034,0.075066,0.0015725,
4,3,3,1161121425,18.7275,900,30,0.0062118,0.018363,0.044248,0.28308,0.73096,0.22267,1.4128,0.20336,0.31368,1.3791,0.036122,1.3793,1.1608,1e-05         0.1,0.43334,0.2499,0.018772,0.0013363,0.021031,0.0013047,0.016892,0.0011981,
0,2,3,1549303576,15.8656,900,30,0.0059465,0.0046888,0.079404,0.49891,0.41103,0.30404,1.9104,0.10831,0.50339,0.12034,0.93292,0.12036,1.748,1e-05         0.1,0.25164,0.11682,0.069914,0.024141,0.085179,0.017161,0.12726,0.017136,
1,2,1,4118569758,21.5267,1200,34,0.0036112,0.0058516,0.035476,0.33387,0.43791,0.1974,1.275,0.13657,0.23201,0.05509,0.56498,0.055108,0.81074,1e-05         0.1,0.074988,0.062683,0.059281,0.019163,0.078357,0.019686,0.11823,0.016702,
1,3,2,1140143492,20.7024,600,24,0.0051515,0.0092982,0.056372,0.61478,0.59611,0.26872,1.7328,0.19043,0.32349,1.543,0.067946,1.5431,1.6914,1e-05         0.1,0.33774,0.29266,0.040034,0.010742,0.053265,0.0078387,0.05771,0.0013561,
4,2,1,1205810550,22.6112,1200,34,0.0031051,0.014954,0.036033,0.28481,0.65863,0.20064,1.3204,0.18639,0.28751,0.10442,1.0259,0.10443,1.3776,1e-05         0.1,0.063731,0.064405,0.059006,0.019563,0.07565,0.020689,0.1055,0.019184,
4,2,2,2981449594,14.5749,300,17,0.014828,0.032985,0.079482,0.47838,0.96429,0.29375,1.8298,0.23286,0.35918,0.12134,1.2091,0.12136,1.6425,1e-05         0.1,0.25326,0.22869,0.10489,0.021168,0.19111,0.026962,0.22163,0.014255,
1,2,2,1480150723,20.296,900,30,0.003888,0.0082949,0.050289,0.45617,0.55323,0.24939,1.6062,0.16322,0.27727,0.084249,0.86403,0.084263,1.2393,1e-05         0.1,0.073308,0.079841,0.067785,0.021447,0.085829,0.021026,0.15502,0.022219,
0,3,3,1466281507,19.4143,900,30,0.0031485,0.0051919,0.087925,0.55245,0.42508,0.31444,1.9757,0.11608,0.53949,1.0427,0.083169,1.0428,1.628,1e-05         0.1,0.28372,0.10154,0.022899,0.001845,0.029448,0.0033307,0.042457,0.001691,
4,2,2,2776989037,18.8281,300,17,0.0063933,0.022397,0.05397,0.33871,0.86369,0.2631,1.6497,0.25046,0.38634,0.21103,2.103,0.21107,2.8566,1e-05         0.1,0.22249,0.23769,0.13029,0.022704,0.23216,0.024786,0.4344,0.028793,
4,2,2,1843123691,17.7211,300,17,0.0047127,0.030543,0.073596,0.50704,1.0051,0.30619,1.9477,0.25892,0.39938,0.2999,2.9885,0.29995,4.0594,1e-05         0.1,0.24254,0.17119,0.097297,0.017836,0.12113,0.029132,0.22156,0.011239,
4,2,3,4146551408,14.7466,300,17,0.011721,0.040481,0.097544,0.76183,1.1308,0.34447,2.2545,0.35712,0.55085,0.15852,1.1912,0.15855,2.1006,1e-05         0.1,0.42365,0.19016,0.076435,0.016204,0.12693,0.018,0.1587,0.021553,
1,1,2,671477647,25.673,600,24,0.0034867,0.009321,0.05651,0.47812,0.55793,0.2515,1.6522,0.16731,0.28422,1.5113,0.077298,1.5114,1.9469,1e-05         0.1,1.4869,19.7263,0.077692,0.0082337,0.11492,0.0055893,0.23032,0.0021057,
1,3,3,1554920103,19.9893,600,24,0.011688,0.014055,0.085211,0.70684,0.6484,0.29229,1.8896,0.19556,0.33221,0.95566,0.073685,0.95575,1.1931,1e-05         0.1,0.45884,0.33808,0.030398,0.0021017,0.028958,0.0019768,0.05797,0.0020176,
0,3,2,2748509847,18.6303,1200,34,0.012191,0.0040334,0.068305,0.42917,0.3783,0.27983,1.7582,0.087386,0.40615,0.61817,0.065341,0.61823,0.97613,1e-05         0.1,0.076785,0.056563,0.02218,0.0027417,0.024565,0.0039136,0.037277,0.001899,
4,2,3,126014714,16.4412,300,17,0.010456,0.02612,0.062941,0.45939,0.97464,0.2969,1.9005,0.288,0.44424,0.26142,1.9646,0.26145,3.464,1e-05         0.1,0.56482,0.34586,0.14913,0.020682,0.20406,0.015713,0.32746,0.012935,
4,2,2,1952698442,17.9395,300,17,0.016942,0.0241,0.058073,0.46684,0.85365,0.26005,1.6734,0.26275,0.4053,0.11103,1.1064,0.11106,1.5031,1e-05         0.1,0.22701,0.18984,0.11039,0.028957,0.19071,0.02584,0.33401,0.025167,
0,2,2,2035069879,16.6375,600,24,0.007856,0.0062626,0.10606,0.66638,0.43873,0.32453,2.0391,0.10603,0.49278,0.095465,0.98066,0.095484,1.4025,1e-05         0.1,0.1341,0.11077,0.080207,0.026014,0.1153,0.021212,0.18027,0.021914,
1,3,2,450631142,28.4241,300,17,0.01915,0.02448,0.14841,1.067,0.80772,0.36411,2.2951,0.27778,0.47189,2.7121,0.11943,2.7122,2.973,1e-05         0.1,0.3801,0.3361,0.050724,0.0051302,0.070541,0.0065617,0.076562,0.0017766,
4,1,3,3785570450,17.2301,300,17,0.02672,0.02974,0.071663,0.53155,1.0666,0.32491,2.1287,0.41091,0.63383,0.0040376,0.97391,0.0040595,0.33664,1e-05         0.1,1.0059,2.6648,6.6319,12.4326,18.7703,10.805,16.3597,15.4633,
0,2,3,3729807874,16.4408,300,17,0.01761,0.0088561,0.14998,0.94234,0.56795,0.42012,2.6397,0.24014,1.1161,0.18358,1.4231,0.18363,2.6669,1e-05         0.1,0.47231,0.29922,0.10654,0.043398,0.2308,0.027708,0.25473,0.017685,
1,3,1,851787211,20.0321,300,17,0.013406,0.013162,0.079798,0.70296,0.69678,0.3141,2.0461,0.19891,0.3379,1.4432,0.063553,1.4433,1.5424,1e-05         0.1,0.35743,0.26956,0.022132,0.0029137,0.030598,0.0028201,0.026939,0.0020052,
1,3,1,1427355780,20.6804,600,24,0.0097635,0.015565,0.094366,0.68159,0.67293,0.30335,1.9088,0.22074,0.37498,2.9297,0.12901,2.9297,3.1309,1e-05         0.1,0.36803,0.28615,0.030215,0.0017701,0.021809,0.0022479,0.029017,0.0017551,
0,3,2,942264638,22.427,900,30,0.0026258,0.005023,0.085064,0.53448,0.45003,0.33289,2.0916,0.13765,0.63977,0.67635,0.07149,0.67642,1.068,1e-05         0.1,0.090002,0.077259,0.025829,0.002184,0.028501,0.0030351,0.045551,0.0021875,
4,2,3,2204054908,19.7445,300,17,0.027653,0.043419,0.10462,0.6019,1.0332,0.31474,1.9693,0.31215,0.48148,0.19791,1.4873,0.19795,2.6227,1e-05         0.1,0.67775,0.47601,0.10586,0.024855,0.31436,0.013711,0.20153,0.011144,
4,1,2,2861175880,17.1705,300,17,0.0049282,0.026189,0.063105,0.43312,0.9668,0.29452,1.8556,0.29218,0.45069,0.005755,1.9126,0.0057743,0.51017,1e-05         0.1,1.0004,2.0101,9.8174,16.7604,20.9805,13.4196,21.6411,17.5486,
1,2,3,158121768,18.791,600,24,0.0069956,0.011822,0.071671,0.57833,0.58174,0.26224,1.6957,0.19535,0.33185,0.10669,0.82662,0.1067,1.5481,1e-05         0.1,0.31663,0.14978,0.086548,0.014539,0.11519,0.014855,0.22114,0.012574,
4,3,3,2247495439,19.8074,600,24,0.0016737,0.02459,0.059253,0.35525,0.88507,0.26962,1.6832,0.25198,0.38867,1.71,0.044787,1.7102,1.4393,1e-05         0.1,0.50956,0.2671,0.035808,0.013543,0.031272,0.0023018,0.04786,0.0013573,
4,3,2,2001058693,20.5566,600,24,0.0057682,0.021204,0.051094,0.31039,0.79133,0.24106,1.495,0.23066,0.35579,2.8855,0.05877,2.8856,2.1495,1e-05         0.1,0.21295,0.19446,0.028016,0.0021892,0.029495,0.0013326,0.045467,0.00088004,
4,2,1,732908591,18.2083,600,24,0.0065691,0.03296,0.079421,0.57312,0.88442,0.26942,1.7372,0.22584,0.34835,0.10829,1.0638,0.1083,1.4287,1e-05         0.1,0.10272,0.092447,0.078609,0.02039,0.10073,0.025481,0.21839,0.023329,
4,1,2,2685631803,19.9494,300,17,0.014303,0.027937,0.067319,0.47491,1.0412,0.31718,2.0068,0.27175,0.41917,0.0041293,1.3723,0.0041425,0.366,1e-05         0.1,1.0001,2.0037,7.3735,13.4455,18.8265,14.3143,10.3517,9.0361,
0,3,1,35620309,32.0422,900,30,0.0021253,0.0040527,0.068633,0.43123,0.38738,0.28655,1.8004,0.11026,0.51248,0.66449,0.070237,0.66452,1.0492,1e-05         0.1,0.060478,0.052053,0.021411,0.0020709,0.021749,0.0026472,0.01984,0.0020478,
4,2,2,4022667708,19.4272,900,30,0.0044091,0.022404,0.053985,0.31692,0.75762,0.23079,1.4373,0.24661,0.38039,0.11478,1.1438,0.1148,1.5537,1e-05         0.1,0.11832,0.086625,0.069343,0.019019,0.10442,0.024237,0.14858,0.018587,
0,2,3,3267950138,22.0402,900,30,0.012129,0.0053273,0.090218,0.56686,0.41905,0.30998,1.9476,0.10629,0.49401,0.10569,0.81931,0.10572,1.5354,1e-05         0.1,0.28575,0.11889,0.074259,0.014766,0.097305,0.015462,0.16705,0.014569,
0,2,3,475831153,16.768,900,30,0.0041511,0.0053822,0.091148,0.5727,0.42996,0.31805,1.9983,0.12332,0.57316,0.095546,0.74068,0.095566,1.3879,1e-05         0.1,0.38252,0.14538,0.063232,0.014508,0.1093,0.020169,0.1329,0.016902,
1,1,3,1657533880,20.3953,600,24,0.0088412,0.011469,0.069533,0.63575,0.63644,0.2869,1.8532,0.17255,0.29313,0.60935,0.068559,0.60942,0.95089,1e-05         0.1,0.9725,2.0677,0.047728,0.0045603,0.061438,0.0080488,0.088776,0.0027457,
1,3,2,3607804292,22.1787,1200,34,0.0024076,0.0060714,0.036809,0.38071,0.47337,0.21339,1.396,0.12669,0.21521,0.56423,0.024846,0.56428,0.61853,1e-05         0.1,0.30414,0.31747,0.028541,0.0020318,0.029241,0.0036939,0.041081,0.0018876,
4,3,2,4263304762,24.5378,300,17,0.0097833,0.025845,0.062277,0.46721,0.86332,0.26299,1.7083,0.2177,0.3358,2.4677,0.05026,2.4678,1.8383,1e-05         0.1,0.31067,0.26561,0.047943,0.0028848,0.049377,0.0026456,0.085531,0.00089714,
1,2,2,3458857602,18.6778,600,24,0.0076874,0.014193,0.086044,0.74502,0.6462,0.2913,1.9032,0.17417,0.29587,0.087949,0.90197,0.087972,1.2938,1e-05         0.1,0.13934,0.11917,0.078261,0.022517,0.10994,0.028024,0.18537,0.021968,
0,2,1,288491379,20.7971,900,30,0.0041115,0.0052142,0.088303,0.55482,0.41412,0.30633,1.9247,0.10643,0.49465,0.070985,0.72919,0.070997,1.0428,1e-05         0.1,0.10455,0.096932,0.069461,0.020484,0.099278,0.021515,0.11373,0.019741,
0,3,1,2108339958,18.6231,600,24,0.018719,0.0062027,0.10504,0.66,0.4604,0.34056,2.1398,0.14183,0.65918,0.94005,0.099363,0.94008,1.4843,1e-05         0.1,0.11799,0.086268,0.031715,0.0020564,0.029375,0.0036592,0.060336,0.0019743,
1,3,1,3107578671,26.3555,900,30,0.010299,0.011062,0.067064,0.51548,0.59327,0.26744,1.7399,0.20566,0.34938,1.9062,0.083941,1.9062,2.0371,1e-05         0.1,0.36047,0.28152,0.02177,0.0021851,0.021232,0.0018601,0.033277,0.0018981,
4,2,1,4047944828,19.0634,900,30,0.0025513,0.014793,0.035645,0.22537,0.67703,0.20624,1.2988,0.16782,0.25885,0.13648,1.3408,0.1365,1.8007,1e-05         0.1,0.071737,0.070725,0.060776,0.019858,0.080905,0.020812,0.12766,0.019351,
4,3,3,877462821,20.8788,900,30,0.0051891,0.020382,0.049114,0.32217,0.81513,0.24831,1.5505,0.27014,0.41668,1.7706,0.046373,1.7706,1.4902,1e-05         0.1,0.48646,0.29212,0.021087,0.00209,0.026187,0.0015159,0.023499,0.0015815,
1,3,1,2036609284,22.341,900,30,0.016045,0.010119,0.061346,0.51233,0.5771,0.26014,1.643,0.20264,0.34424,1.4567,0.064146,1.4567,1.5567,1e-05         0.1,0.35523,0.27367,0.019249,0.0018523,0.017848,0.0031316,0.018976,0.0016419,
4,3,2,2094485332,21.0177,900,30,0.0021472,0.014588,0.035151,0.2199,0.67755,0.2064,1.2995,0.2329,0.35925,1.765,0.035948,1.7651,1.3148,1e-05         0.1,0.18433,0.19064,0.027397,0.0011993,0.027215,0.0015555,0.041868,0.0011206,
4,1,3,3440254940,19.3766,300,17,0.013366,0.029097,0.070114,0.42795,0.91345,0.27826,1.7635,0.2332,0.35971,0.0038958,0.9397,0.0039215,0.3252,1e-05         0.1,1.0005,2.6523,9.3872,12.7451,14.4746,12.1418,12.298,11.3146,
1,2,2,3388540174,18.0577,900,30,0.0064457,0.0081334,0.04931,0.50813,0.53337,0.24043,1.5867,0.13824,0.23483,0.094381,0.96794,0.0944,1.3884,1e-05         0.1,0.20082,0.13444,0.098051,0.01981,0.15028,0.02437,0.20945,0.018057,
1,3,1,460747893,17.592,300,17,0.010598,0.013551,0.082154,0.72507,0.63728,0.28727,1.8814,0.17776,0.30197,2.6395,0.11623,2.6395,2.8208,1e-05         0.1,0.36005,0.30955,0.038361,0.0022042,0.042225,0.0022443,0.064607,0.0015723,
1,3,2,2760866521,21.9161,600,24,0.010564,0.010028,0.060795,0.54492,0.62513,0.2818,1.8243,0.18091,0.30733,1.2826,0.056479,1.2826,1.4059,1e-05         0.1,0.32397,0.29277,0.024867,0.0036865,0.033322,0.0022003,0.031873,0.0020694,
0,3,3,1144122344,18.2494,600,24,0.011274,0.0058263,0.098669,0.61995,0.44735,0.33091,2.0792,0.10974,0.51002,0.81138,0.064721,0.81146,1.2669,1e-05         0.1,0.20225,0.062232,0.017384,0.0015274,0.016133,0.0018115,0.026697,0.0014053,
0,3,2,511321996,17.8148,1200,34,0.0065116,0.0051249,0.08679,0.54532,0.4148,0.30683,1.9279,0.1488,0.69158,0.53981,0.057057,0.53986,0.85241,1e-05         0.1,0.079659,0.073509,0.02741,0.0049448,0.027846,0.006404,0.042282,0.002368,
1,3,1,1606028377,20.2381,600,24,0.0086076,0.012761,0.077364,0.7523,0.67692,0.30514,1.9913,0.18908,0.32121,1.604,0.070634,1.604,1.7142,1e-05         0.1,0.38377,0.27555,0.021821,0.0017008,0.023473,0.0023572,0.04006,0.0015937,
4,1,3,3638758455,21.7242,600,24,0.01052,0.023981,0.057784,0.45865,0.91292,0.2781,1.8286,0.2433,0.37529,0.0035214,0.84939,0.0035355,0.2932,1e-05         0.1,1.0046,2.6587,6.6053,10.8961,15.0001,10.0484,11.5428,9.7687,
0,2,2,3228966849,16.1785,900,30,0.007757,0.0051976,0.088021,0.55305,0.43913,0.32483,2.041,0.13984,0.64996,0.048403,0.49721,0.048424,0.71124,1e-05         0.1,0.11335,0.092096,0.077113,0.021475,0.086556,0.021301,0.18275,0.018815,
0,2,1,830004578,14.5857,300,17,0.019269,0.0067098,0.11363,0.71396,0.54643,0.4042,2.5397,0.12193,0.56669,0.10052,1.0326,0.10054,1.4767,1e-05         0.1,0.25342,0.21972,0.10526,0.020884,0.26112,0.02247,0.22996,0.020485,
1,3,3,3594159582,26.6596,900,30,0.0094078,0.0092462,0.056056,0.52036,0.57869,0.26086,1.6969,0.20696,0.35158,1.0468,0.080712,1.0468,1.3068,1e-05         0.1,0.41255,0.33964,0.025775,0.0019675,0.030843,0.0038231,0.042552,0.0017809,
1,3,2,3866095058,23.4259,600,24,0.0076291,0.0097058,0.058843,0.53548,0.57927,0.26113,1.6687,0.19351,0.32873,1.2119,0.053368,1.212,1.3285,1e-05         0.1,0.33018,0.29543,0.037457,0.0068334,0.039519,0.0043946,0.060794,0.0016086,
4,2,3,3957627060,20.8955,1200,34,0.0065339,0.016763,0.040393,0.2565,0.69717,0.21238,1.3599,0.22041,0.33999,0.13631,1.0244,0.13633,1.8062,1e-05         0.1,0.26664,0.091353,0.056805,0.015507,0.071357,0.014552,0.089592,0.012649,
0,3,2,2593520478,15.9783,300,17,0.0074316,0.0084567,0.14321,0.89984,0.56014,0.41434,2.6034,0.13304,0.61833,0.91089,0.096281,0.91097,1.4384,1e-05         0.1,0.19233,0.118,0.054706,0.0031945,0.061713,0.0046264,0.12561,0.0020281,
1,2,3,3102301796,18.8699,1200,34,0.0039067,0.0080861,0.049023,0.38127,0.50515,0.22771,1.4506,0.18063,0.30684,0.07878,0.6104,0.078809,1.1434,1e-05         0.1,0.1916,0.078555,0.050748,0.014727,0.066792,0.014217,0.059349,0.01216,
0,2,2,1996451383,16.5274,600,24,0.0086632,0.0061192,0.10363,0.65111,0.50422,0.37298,2.3435,0.14398,0.66916,0.091078,0.93559,0.091096,1.338,1e-05         0.1,0.12634,0.14613,0.11623,0.023947,0.13247,0.020151,0.32349,0.022303,
0,3,1,2315823236,18.368,600,24,0.01166,0.0055417,0.093848,0.58967,0.4545,0.3362,2.1124,0.11875,0.55194,0.54018,0.057097,0.5402,0.85293,1e-05         0.1,0.082672,0.057842,0.025214,0.0025096,0.026848,0.0032209,0.039906,0.0017971,
1,3,3,1991651263,23.407,1200,34,0.0045128,0.0098736,0.05986,0.47637,0.54868,0.24734,1.5911,0.19572,0.33249,0.7912,0.061005,0.79148,0.98804,1e-05         0.1,2.6727,16.8267,0.051215,0.0043406,0.064256,0.0023054,0.085611,0.0021068,
0,2,1,4003518774,15.3855,300,17,0.013356,0.008831,0.14955,0.93966,0.59221,0.43806,2.7524,0.14615,0.67928,0.1322,1.358,0.13221,1.9419,1e-05         0.1,0.27515,0.26669,0.11238,0.020667,0.29473,0.024994,0.21615,0.015681,
4,1,2,2196544381,21.3176,600,24,0.0043183,0.017331,0.04176,0.30273,0.7133,0.21729,1.3962,0.18243,0.28139,0.0022792,0.75746,0.0022889,0.20223,1e-05         0.1,0.99997,2.0012,12.4766,15.3945,16.3339,14.4229,15.7943,15.1005,
0,3,3,422126334,18.3149,300,17,0.016786,0.0084129,0.14247,0.89518,0.58965,0.43617,2.7405,0.17339,0.80589,1.4285,0.11394,1.4287,2.2305,1e-05         0.1,0.45043,0.1842,0.06232,0.0014208,0.055402,0.0026731,0.17549,0.0015175,
4,2,1,2909994901,19.3127,300,17,0.0057703,0.017133,0.041285,0.29987,0.77345,0.23562,1.523,0.19418,0.29953,0.29123,2.861,0.29124,3.842,1e-05         0.1,0.23001,0.19883,0.13232,0.018906,0.21676,0.029386,0.46097,0.012622,
4,2,1,1155511637,18.3981,900,30,0.0063873,0.017697,0.042644,0.29829,0.75524,0.23007,1.4627,0.32448,0.50051,0.13777,1.3535,0.13779,1.8177,1e-05         0.1,0.061128,0.068939,0.055673,0.022404,0.075614,0.018226,0.10616,0.018856,
0,1,3,2962215974,19.1358,900,30,0.0028437,0.0058198,0.098558,0.61926,0.46553,0.34436,2.1637,0.12705,0.59051,0.0011553,3.3875,0.0011646,0.2424,1e-05         0.1,1.0005,2.6509,20.6987,24.3945,27.3304,24.8456,30.4987,27.1623,
0,3,3,1967331037,19.706,900,30,0.010632,0.0058625,0.099281,0.6238,0.4407,0.32599,2.0482,0.10603,0.49282,0.83822,0.066861,0.83833,1.3088,1e-05         0.1,0.28755,0.092127,0.026135,0.0018638,0.02663,0.0019684,0.041623,0.0016534,
4,3,3,1345709933,20.8373,600,24,0.011773,0.020651,0.04976,0.37739,0.79804,0.2431,1.5598,0.22279,0.34365,1.9078,0.049967,1.908,1.6058,1e-05         0.1,0.52712,0.34393,0.029435,0.0014742,0.04111,0.0024699,0.048377,0.0011782,
0,3,3,1368219682,17.0589,300,17,0.013997,0.010253,0.17363,1.0909,0.60187,0.44521,2.7973,0.18699,0.86909,1.6268,0.12977,1.6269,2.54,1e-05         0.1,0.34459,0.12336,0.039751,0.0037644,0.036675,0.0014833,0.074208,0.0012197,
1,3,3,1020054254,20.7029,300,17,0.02048,0.014479,0.08778,0.85144,0.71537,0.32248,2.119,0.18515,0.31453,1.7742,0.1368,1.7743,2.215,1e-05         0.1,0.52006,0.39206,0.046462,0.0049059,0.063442,0.0031964,0.074661,0.0016446,
4,3,3,3257680655,20.2367,300,17,0.023684,0.062018,0.14944,0.95228,1.2727,0.38769,2.4647,0.3389,0.52276,5.3376,0.1398,5.3381,4.4926,1e-05         0.1,0.85255,0.48168,0.076614,0.0029056,0.092695,0.024235,0.20426,0.0014408,
1,3,3,4097598101,19.8073,600,24,0.0065717,0.0092654,0.056173,0.51347,0.56544,0.25489,1.665,0.14541,0.24701,0.83477,0.064364,0.83485,1.0422,1e-05         0.1,0.39936,0.33807,0.023798,0.0037979,0.023859,0.0019633,0.037878,0.0017741,
0,2,3,2596648362,15.4233,300,17,0.012339,0.0074229,0.12571,0.78984,0.52229,0.38634,2.4275,0.15776,0.73324,0.20614,1.598,0.20618,2.9943,1e-05         0.1,0.48526,0.25853,0.066509,0.023754,0.22136,0.017821,0.095434,0.017396,
1,2,2,855196499,18.1063,300,17,0.018535,0.013558,0.082196,0.91552,0.75778,0.34159,2.2641,0.19109,0.32461,0.21995,2.2558,0.21998,3.2352,1e-05         0.1,0.29959,0.21176,0.10144,0.024217,0.18023,0.024932,0.18735,0.020962,
4,3,3,2783485839,20.5424,600,24,0.0030747,0.01749,0.042143,0.33406,0.76578,0.23328,1.5289,0.22579,0.34829,2.1608,0.056596,2.1611,1.8188,1e-05         0.1,0.60166,0.35459,0.044457,0.001843,0.063683,0.0015482,0.074445,0.0012,
0,2,2,2063879629,14.329,300,17,0.013261,0.0089781,0.15204,0.95532,0.55389,0.40972,2.5743,0.12683,0.58947,0.12643,1.2987,0.12645,1.8572,1e-05         0.1,0.20989,0.18804,0.11977,0.019931,0.17225,0.029964,0.39603,0.021556,
1,3,3,3147051822,19.6844,900,30,0.0046942,0.0095678,0.058007,0.47276,0.57328,0.25843,1.6478,0.19614,0.3332,0.82927,0.06394,0.82935,1.0353,1e-05         0.1,0.37768,0.33618,0.028238,0.0035787,0.026301,0.0022372,0.053522,0.0018599,
0,3,2,118507329,18.0832,300,17,0.029159,0.01124,0.19035,1.196,0.62324,0.46102,2.8967,0.16784,0.78009,1.3872,0.14662,1.3873,2.1904,1e-05         0.1,0.18166,0.11316,0.055357,0.0036802,0.066002,0.0042548,0.10607,0.0015668,
1,3,3,3570034270,20.0782,300,17,0.019468,0.01585,0.096093,0.76687,0.72314,0.32598,2.0639,0.25192,0.42795,1.3584,0.10474,1.3585,1.6958,1e-05         0.1,0.71004,0.4677,0.11331,0.0018341,0.10325,0.0023336,0.32186,0.0015988,
0,2,2,1655283248,17.8702,900,30,0.0020141,0.0044209,0.074867,0.47041,0.40562,0.30004,1.8852,0.11334,0.52678,0.079146,0.81303,0.079157,1.1626,1e-05         0.1,0.14305,0.1013,0.074703,0.021224,0.1096,0.020703,0.1811,0.02122,
1,2,3,2962337738,19.569,1200,34,0.0034745,0.0068539,0.041553,0.37711,0.50549,0.22787,1.4573,0.19115,0.32472,0.10345,0.80156,0.10349,1.5015,1e-05         0.1,0.38532,0.17015,0.07359,0.016371,0.12951,0.016239,0.11913,0.014026,
0,2,3,1673034525,17.1167,600,24,0.012614,0.0057745,0.097791,0.61444,0.47455,0.35103,2.2056,0.11035,0.51287,0.080649,0.6252,0.08069,1.1719,1e-05         0.1,0.35632,0.17029,0.083728,0.019855,0.12907,0.020501,0.11932,0.015852,
0,2,3,1503504476,13.9591,300,17,0.0047424,0.0088923,0.15059,0.94619,0.62658,0.46349,2.9122,0.15082,0.70099,0.12202,0.94589,0.12204,1.7725,1e-05         0.1,0.56643,0.2952,0.15226,0.024864,0.18303,0.016765,0.4707,0.011318,
0,2,2,502353929,17.1422,300,17,0.020945,0.011289,0.19118,1.2012,0.59556,0.44054,2.768,0.22648,1.0526,0.10337,1.0618,0.10339,1.5186,1e-05         0.1,0.25894,0.23919,0.11912,0.027567,0.23544,0.021411,0.33058,0.022029,
0,1,2,1002410002,20.4738,900,30,0.0057244,0.0058663,0.099345,0.6242,0.44292,0.32764,2.0586,0.11678,0.54278,0.0013106,5.092,0.0013222,0.27832,1e-05         0.1,0.99998,2.0004,29.4014,33.23,32.8176,29.9707,34.0466,31.5696,
0,2,1,2685140759,19.2432,300,17,0.019765,0.0093262,0.15794,0.99235,0.58396,0.43196,2.7141,0.1683,0.7822,0.077785,0.79904,0.077804,1.1428,1e-05         0.1,0.26173,0.21693,0.12236,0.021501,0.23942,0.019249,0.28538,0.024577,
4,3,3,3031134890,21.0534,300,17,0.01241,0.03631,0.087495,0.60688,1.0288,0.31341,1.9841,0.30627,0.47243,4.2344,0.11091,4.2346,3.5638,1e-05         0.1,0.5712,0.36204,0.04827,0.012979,0.081466,0.0042762,0.076497,0.001296,
1,3,1,32553965,22.0386,300,17,0.017114,0.012156,0.073697,0.69104,0.65699,0.29616,1.9098,0.16146,0.27428,1.4004,0.061669,1.4005,1.4966,1e-05         0.1,0.38825,0.2867,0.028762,0.0016791,0.029438,0.0018254,0.047657,0.0015247,
4,3,2,2222491127,21.177,600,24,0.021664,0.026825,0.064639,0.45379,0.86676,0.26404,1.7057,0.44815,0.69127,2.6744,0.054471,2.6746,1.9923,1e-05         0.1,0.22928,0.18443,0.0324,0.0031647,0.038002,0.0063623,0.052272,0.0011907,
0,3,3,3060181781,17.5108,300,17,0.015426,0.0074996,0.12701,0.798,0.5388,0.39855,2.5042,0.10712,0.49785,0.8771,0.069963,0.87722,1.3695,1e-05         0.1,0.34067,0.10646,0.041311,0.0090903,0.035404,0.0016219,0.055643,0.0017466,
0,2,2,2367256475,14.4598,300,17,0.019851,0.010968,0.18574,1.1671,0.63501,0.46972,2.9514,0.15168,0.70499,0.087346,0.89726,0.087377,1.2834,1e-05         0.1,0.20993,0.18194,0.09186,0.025204,0.19351,0.031828,0.2651,0.021325,
