simulated_process,response_process,seed,exec time,T,q_bartlett,cov lag 0 RMSE,spec density MSE - FRO,spec density RMSE - FRO,spec density R2MSE - FRO,spec density MSE - intmax,spec density RMSE - intmax,spec density R2MSE - intmax,spec density MSE - maxmax,spec density RMSE - maxmax,spec cross density MSE - L2,spec cross density RMSE - L2,spec cross density MSE - intmax,spec cross density RMSE - intmax,transfer: tikhonov parameter,transfer: RMSE,Z error train,Z error train (true dynamics),Z error test,Z error test (true dynamics),Z error train (holdout),Z error train (holdout true dynamics),
4,2,2760538791,12.0741,600,24,0.0069905,0.27174,0.066588,0.42172,2.7638,0.23676,1.4885,0.70878,0.31467,41.1854,0.081254,41.1868,8.4674,0.041667,0.22046,0.06117,0.024374,0.064922,0.021615,0.08175,0.024353,
4,3,81257025,10.1693,900,30,0.0042072,0.21641,0.053031,0.31697,2.4094,0.20641,1.2948,0.59975,0.26626,71.9464,0.098359,71.9481,12.3003,0.033333,0.3683,0.04558,0.016378,0.05612,0.016544,0.06844,0.01603,
4,2,3244067082,12.266,600,24,0.0032843,0.20742,0.050827,0.32621,2.4109,0.20653,1.3048,0.80886,0.35909,30.9843,0.066969,30.9847,7.2027,0.041667,0.18014,0.05467,0.024261,0.063809,0.024284,0.076308,0.023926,
4,3,4272464775,10.2374,900,30,0.0064913,0.23553,0.057715,0.35602,2.5512,0.21855,1.3727,0.8022,0.35614,41.9366,0.061009,41.9389,9.035,0.033333,0.40192,0.046401,0.020166,0.042909,0.01689,0.059999,0.015843,
4,2,3162119312,11.6077,600,24,0.010036,0.2361,0.057855,0.36061,2.5727,0.22039,1.3831,0.69764,0.30972,54.4585,0.11977,54.4602,12.4125,0.041667,0.28,0.071571,0.022354,0.083973,0.020694,0.12239,0.021598,
4,2,666657210,12.1019,600,24,0.0053436,0.25411,0.06227,0.40407,2.4613,0.21085,1.3429,0.70156,0.31146,55.9398,0.1364,55.9437,15.3351,0.041667,0.24421,0.068063,0.026381,0.092618,0.02556,0.086964,0.01713,
1,3,3902694540,15.8303,600,24,0.017617,0.57385,0.10935,0.49986,2.4799,0.26808,1.5976,1.1708,0.4678,70.6385,0.096356,70.6388,13.5316,0.041667,0.39039,0.07681,0.022388,0.11027,0.024419,0.11699,0.020584,
4,2,2320215851,11.8017,600,24,0.0053501,0.2413,0.059129,0.37996,2.7219,0.23318,1.4884,0.80209,0.35609,49.8475,0.10807,49.8482,12.0057,0.041667,0.20462,0.051694,0.022662,0.074761,0.030124,0.068374,0.016982,
4,3,1451663418,9.2224,300,17,0.0085287,0.30838,0.075567,0.49533,3.0149,0.25828,1.6605,0.78266,0.34747,61.2044,0.10619,61.2055,13.3984,0.058824,0.4119,0.0793,0.029675,0.088484,0.022818,0.09862,0.022905,
4,2,2086733617,11.8229,600,24,0.012181,0.25044,0.061369,0.43233,2.8744,0.24624,1.586,0.73566,0.3266,29.6869,0.07123,29.688,6.9094,0.041667,0.2618,0.057376,0.025611,0.070976,0.026514,0.079307,0.024269,
4,1,800895241,12.1591,300,17,0.021291,0.3911,0.095837,0.57917,3.4939,0.29932,1.8424,1.0188,0.45232,79.5093,0.14327,79.5112,15.9531,0.058824,0.24158,0.072356,0.022302,0.080923,0.020496,0.11823,0.023105,
4,3,3988014216,7.1148,300,17,0.016045,0.43439,0.10645,0.64747,3.1698,0.27155,1.6802,0.91547,0.40642,90.7315,0.12754,90.7341,14.6034,0.058824,0.41163,0.070048,0.022969,0.086225,0.024554,0.12596,0.02201,
1,2,2112689706,17.9577,900,30,0.0040399,0.34329,0.065416,0.41598,2.1328,0.23055,1.405,0.97361,0.38901,50.3713,0.076066,50.3716,10.4791,0.033333,0.24674,0.060613,0.024989,0.075246,0.025845,0.081869,0.021931,
4,2,1955038503,11.8446,600,24,0.0044825,0.31154,0.076342,0.5433,2.9293,0.25095,1.6167,0.95509,0.42402,71.4007,0.13287,71.4028,13.2452,0.041667,0.2913,0.06178,0.023517,0.085525,0.027679,0.092777,0.020549,
4,2,2569771448,11.8639,600,24,0.0073206,0.28919,0.070864,0.454,2.7508,0.23566,1.4687,0.96791,0.42971,43.4969,0.10673,43.4992,11.9669,0.041667,0.20012,0.056717,0.025391,0.065529,0.027863,0.078992,0.024309,
4,3,440317136,7.1446,300,17,0.019845,0.48502,0.11885,0.74577,3.4332,0.29411,1.8372,0.92874,0.41232,106.065,0.19132,106.0663,21.471,0.058824,0.47588,0.059613,0.023395,0.0583,0.018089,0.087634,0.016739,
1,3,2886273405,15.859,600,24,0.0038877,0.25249,0.048114,0.42376,2.3921,0.25859,1.6041,0.82006,0.32766,72.3061,0.13879,72.3069,16.2041,0.041667,0.41296,0.05633,0.017688,0.057754,0.015421,0.087225,0.014731,
4,2,1741841012,11.9013,600,24,0.0049216,0.2153,0.05276,0.32138,2.4367,0.20875,1.3076,0.68475,0.304,40.2514,0.088373,40.2527,8.7769,0.041667,0.2019,0.048299,0.020676,0.058183,0.022358,0.057392,0.018838,
4,2,90407316,11.7456,600,24,0.0028965,0.20884,0.051175,0.3078,2.3266,0.19931,1.24,0.72937,0.32381,42.1896,0.073948,42.1914,7.5871,0.041667,0.31286,0.062278,0.02443,0.067806,0.022713,0.092381,0.023601,
4,2,3736490407,11.6803,300,17,0.01034,0.33171,0.081284,0.53711,2.9315,0.25113,1.6352,0.86911,0.38584,71.541,0.13329,71.5442,12.9659,0.058824,0.31857,0.079883,0.025324,0.10786,0.035117,0.13729,0.026715,
1,2,1621008047,18.9284,900,30,0.0081504,0.21885,0.041702,0.28705,1.8416,0.19908,1.2348,0.89511,0.35765,31.0852,0.076127,31.0854,8.4599,0.033333,0.18866,0.064175,0.029227,0.05736,0.023848,0.10051,0.026793,
4,2,3390184326,12.7482,900,30,0.0081173,0.21179,0.0519,0.32656,2.2709,0.19454,1.2267,0.56613,0.25133,45.3886,0.072066,45.3904,7.5688,0.033333,0.19935,0.042188,0.021578,0.045714,0.022683,0.051219,0.024147,
4,1,709431263,12.371,300,17,0.011095,0.32097,0.078653,0.53482,3.0187,0.2586,1.6681,0.72317,0.32106,44.4692,0.096106,44.4707,7.8956,0.058824,0.2963,0.062653,0.019701,0.073577,0.021188,0.10626,0.019285,
4,2,1439781922,8.2296,600,24,0.0037047,0.26602,0.065187,0.46795,2.486,0.21297,1.3602,0.79977,0.35506,43.7455,0.085417,43.7471,8.4975,0.041667,0.27195,0.075136,0.024328,0.078327,0.022605,0.13434,0.019768,
1,3,2003976246,17.1316,600,24,0.003911,0.24073,0.045872,0.28549,2.1205,0.22922,1.421,0.85939,0.34338,66.8418,0.067881,66.8424,12.3664,0.041667,0.29196,0.037312,0.016944,0.047138,0.017967,0.055244,0.016241,
4,2,1968616129,12.6296,900,30,0.0065246,0.18279,0.044792,0.27283,2.3296,0.19957,1.2408,0.75873,0.33684,31.7065,0.076924,31.7079,7.5084,0.033333,0.22832,0.051293,0.023726,0.06115,0.026402,0.06875,0.018388,
4,2,1408230827,12.9521,900,30,0.0074052,0.20923,0.051271,0.31057,2.3097,0.19787,1.246,0.6686,0.29683,38.6608,0.08027,38.663,7.251,0.033333,0.21842,0.045994,0.023849,0.057412,0.024532,0.05609,0.022579,
1,3,2951616340,13.5405,900,30,0.0044907,0.1391,0.026507,0.30687,1.8228,0.19705,1.2691,0.51197,0.20456,31.7342,0.055833,31.7365,6.8819,0.033333,0.39435,0.051643,0.018173,0.048433,0.01439,0.072809,0.016349,
4,2,869136525,12.5051,900,30,0.0053206,0.24485,0.060001,0.34164,2.4291,0.2081,1.2936,0.86822,0.38545,39.5793,0.086324,39.5806,8.9782,0.033333,0.1854,0.067476,0.025089,0.068065,0.024359,0.10023,0.022669,
1,3,1541740834,13.633,900,30,0.0048725,0.21752,0.041449,0.34012,2.0405,0.22058,1.3639,0.74758,0.2987,45.6481,0.10407,45.6484,10.8614,0.033333,0.33969,0.046033,0.018745,0.05544,0.024901,0.069355,0.020949,
4,3,323594517,8.0629,600,24,0.016315,0.31684,0.07764,0.48607,2.8865,0.24728,1.5595,0.9056,0.40205,75.5553,0.10677,75.5581,12.8986,0.041667,0.35889,0.036294,0.016065,0.048511,0.019524,0.04796,0.015386,
1,3,62846740,13.6378,900,30,0.003959,0.26393,0.050293,0.43032,2.296,0.2482,1.5679,0.69788,0.27884,57.005,0.069512,57.0064,10.2778,0.033333,0.36241,0.050488,0.024261,0.049586,0.018803,0.062986,0.016143,
1,3,2947007074,13.6897,900,30,0.005169,0.24014,0.045761,0.33591,2.0865,0.22556,1.358,1.269,0.50703,40.1071,0.061096,40.1078,8.4469,0.033333,0.33436,0.039815,0.013038,0.045473,0.012334,0.057185,0.011083,
1,3,3962244653,13.6448,900,30,0.0049641,0.27967,0.053292,0.41147,2.2653,0.24488,1.5536,0.87944,0.35139,36.436,0.087511,36.4382,9.2986,0.033333,0.38222,0.03616,0.013848,0.041648,0.013482,0.058864,0.01315,
4,2,1160060031,12.6115,900,30,0.0020755,0.20553,0.050364,0.32421,2.3095,0.19785,1.2262,0.66863,0.29684,49.0045,0.11935,49.0051,12.9608,0.033333,0.19654,0.061018,0.024697,0.062714,0.022987,0.090232,0.028169,
4,3,1020709664,7.5511,600,24,0.013766,0.30647,0.0751,0.4981,2.6372,0.22593,1.4266,0.78161,0.347,99.6781,0.15195,99.6805,17.2379,0.041667,0.33023,0.036339,0.015599,0.044967,0.015705,0.048567,0.01292,
1,3,3794162437,13.4983,900,30,0.0031158,0.13584,0.025885,0.30452,1.7423,0.18834,1.2207,0.57119,0.22822,36.2307,0.028156,36.2326,6.0417,0.033333,0.46453,0.062864,0.021218,0.058961,0.020171,0.088093,0.019707,
4,3,457620212,7.5603,600,24,0.011629,0.2391,0.05859,0.3697,2.7462,0.23526,1.4698,0.98391,0.43681,27.8235,0.059453,27.8264,6.5052,0.041667,0.36839,0.054524,0.025978,0.061603,0.022131,0.083482,0.021431,
1,3,989409901,13.6345,900,30,0.0082945,0.3643,0.069419,0.50826,2.2931,0.24789,1.5108,1.0197,0.40743,64.0244,0.10511,64.0248,13.9527,0.033333,0.3466,0.049023,0.019345,0.052965,0.015293,0.074149,0.014323,
1,3,4251063265,13.6926,900,30,0.0018253,0.1496,0.028507,0.24387,1.7934,0.19387,1.2208,0.63959,0.25555,47.9293,0.083366,47.93,10.2709,0.033333,0.30534,0.038998,0.016261,0.042645,0.018289,0.047845,0.015169,
4,2,569630753,12.8825,900,30,0.0080716,0.20987,0.051429,0.36732,2.5876,0.22168,1.4167,1.0117,0.44916,47.0293,0.10586,47.0296,12.1475,0.033333,0.1613,0.044675,0.023344,0.062228,0.024115,0.052505,0.017537,
1,3,4077673163,16.2607,300,17,0.0048993,0.38507,0.073377,0.58546,2.8782,0.31113,2.0338,0.94515,0.37764,142.8183,0.15755,142.8199,25.1837,0.058824,0.47359,0.059842,0.020765,0.072603,0.019076,0.089999,0.014213,
4,2,3289671577,12.0775,600,24,0.0067107,0.27623,0.067689,0.43407,2.9279,0.25082,1.5779,0.90188,0.40039,52.5612,0.10884,52.5638,10.6205,0.041667,0.38357,0.082869,0.02605,0.11237,0.030198,0.13944,0.022073,
1,3,2425712984,13.7624,900,30,0.0028402,0.1926,0.036702,0.29729,1.955,0.21134,1.3137,0.6421,0.25655,39.0796,0.073491,39.0802,8.9049,0.033333,0.24228,0.03578,0.016833,0.038579,0.020802,0.042896,0.013354,
1,3,4105332337,13.6676,900,30,0.0012385,0.15197,0.028958,0.31116,1.8055,0.19518,1.2297,0.60208,0.24056,39.391,0.080656,39.3915,8.3782,0.033333,0.39879,0.041699,0.017045,0.044064,0.016165,0.052926,0.016694,
1,2,1682217134,19.092,900,30,0.004583,0.28175,0.053689,0.40364,2.0755,0.22436,1.3734,0.70413,0.28134,61.8625,0.084184,61.8642,12.7866,0.033333,0.27664,0.064697,0.02404,0.073574,0.026858,0.087866,0.024186,
4,2,2055046578,12.7401,900,30,0.011663,0.236,0.057831,0.36013,2.6281,0.22515,1.4042,0.8757,0.38877,50.7099,0.089459,50.711,10.1619,0.033333,0.20821,0.051034,0.021616,0.052302,0.023553,0.069754,0.015971,
1,3,69786477,15.4722,600,24,0.0053665,0.25864,0.049286,0.37003,2.1303,0.23029,1.4288,0.89689,0.35836,170.0995,0.10463,170.1004,26.8628,0.041667,0.46775,0.064428,0.017109,0.090836,0.026712,0.11147,0.013601,
1,3,3329096253,13.6599,900,30,0.004353,0.23279,0.044358,0.50013,2.2427,0.24243,1.5814,0.77411,0.3093,85.3194,0.1454,85.32,17.9169,0.033333,0.38615,0.066695,0.017318,0.084366,0.021696,0.10982,0.018052,
1,3,2148205941,13.6994,900,30,0.0015427,0.18368,0.035001,0.26793,1.8731,0.20248,1.2594,0.75358,0.3011,61.8744,0.045727,61.8755,9.9072,0.033333,0.37673,0.058341,0.01622,0.065249,0.018726,0.10663,0.019008,
1,3,33005260,13.6444,900,30,0.0024446,0.26939,0.051334,0.40414,2.0465,0.22123,1.3742,0.77487,0.30961,74.0759,0.10294,74.0777,14.6729,0.033333,0.34585,0.03834,0.016468,0.043379,0.01758,0.051776,0.015254,
4,2,908472957,12.4137,900,30,0.0071009,0.27854,0.068255,0.442,2.813,0.24099,1.523,0.89319,0.39654,54.666,0.1281,54.6667,14.3372,0.033333,0.16695,0.04894,0.023694,0.053166,0.022991,0.066483,0.021809,
1,3,3172548950,13.6976,900,30,0.0079822,0.2204,0.041998,0.41237,2.0154,0.21786,1.3801,0.80555,0.32186,37.6854,0.052983,37.6875,7.2437,0.033333,0.36275,0.043363,0.01728,0.045586,0.018847,0.064618,0.020354,
4,2,781177081,12.4692,900,30,0.0036296,0.19419,0.047585,0.30754,2.3549,0.20173,1.2911,0.53989,0.23968,36.4913,0.079247,36.4947,7.298,0.033333,0.2036,0.04399,0.023202,0.059341,0.027121,0.054385,0.023697,
4,2,1216517372,12.2142,900,30,0.0050575,0.22154,0.054288,0.32649,2.2617,0.19375,1.2246,0.63479,0.28182,45.9068,0.088857,45.9083,9.2027,0.033333,0.3835,0.080895,0.030528,0.082776,0.030461,0.11702,0.026938,
4,2,986879959,13.0683,900,30,0.0038382,0.2134,0.052293,0.33657,2.5732,0.22044,1.3876,0.83725,0.3717,34.1062,0.069369,34.1064,7.1984,0.033333,0.1928,0.050227,0.02804,0.051822,0.021466,0.058864,0.019885,
4,2,2178493893,12.7867,900,30,0.002087,0.29394,0.07203,0.47175,3.001,0.25709,1.598,1.3034,0.57864,57.5731,0.13531,57.5734,13.8281,0.033333,0.21845,0.057519,0.023996,0.061113,0.024988,0.070098,0.020074,
4,2,661667721,12.3307,900,30,0.0037286,0.22162,0.054307,0.33208,2.5285,0.21661,1.3667,0.77836,0.34556,38.2053,0.065233,38.2061,7.1604,0.033333,0.24552,0.050134,0.024879,0.051943,0.02199,0.070624,0.022837,
1,3,2124126593,16.7016,600,24,0.0078584,0.25967,0.049482,0.46467,2.1665,0.2342,1.4817,0.8616,0.34426,49.1683,0.087926,49.1699,10.7347,0.041667,0.41423,0.056039,0.017396,0.067516,0.017958,0.089882,0.01467,
4,2,493389492,8.8084,900,30,0.0062965,0.27239,0.066749,0.40412,2.831,0.24253,1.4879,0.85927,0.38148,55.2498,0.12136,55.2509,11.909,0.033333,0.21252,0.052111,0.023794,0.054426,0.024047,0.065437,0.021126,
4,2,321544565,12.5018,900,30,0.0044272,0.22615,0.055418,0.38434,2.6795,0.22955,1.4598,0.74151,0.3292,44.2284,0.10493,44.2303,11.1474,0.033333,0.17692,0.052502,0.026026,0.060994,0.025455,0.06334,0.021729,
4,1,3426483684,12.9007,600,24,0.0055686,0.23496,0.057577,0.3481,2.6125,0.22381,1.3865,1.17,0.51942,49.1886,0.070099,49.189,8.0298,0.041667,0.1875,0.03872,0.017924,0.043814,0.019922,0.050927,0.01976,
4,3,3061507714,11.2706,300,17,0.020053,0.451,0.11052,0.64641,3.2396,0.27753,1.7129,0.8825,0.39179,85.4072,0.18693,85.412,16.5636,0.058824,0.47209,0.11565,0.025329,0.16854,0.023592,0.22684,0.018679,
4,2,1804893432,12.4818,900,30,0.007947,0.23994,0.058797,0.38175,2.6693,0.22867,1.4446,0.80486,0.35732,77.7127,0.14197,77.7137,15.0897,0.033333,0.21613,0.049338,0.021192,0.06103,0.025114,0.081408,0.02266,
4,2,2883528502,12.5364,900,30,0.0051597,0.182,0.044599,0.30816,2.2678,0.19427,1.2359,0.71413,0.31704,29.2322,0.049468,29.2331,5.2763,0.033333,0.21748,0.05117,0.020243,0.05356,0.021886,0.0761,0.02121,
4,2,1623943287,12.322,900,30,0.0074579,0.21515,0.052721,0.33164,2.3722,0.20322,1.2792,0.58147,0.25814,35.6833,0.07986,35.6836,8.4484,0.033333,0.22593,0.058856,0.020786,0.066384,0.021065,0.094557,0.02373,
4,2,2341620435,12.2494,600,24,0.0048147,0.2719,0.066629,0.45428,2.7309,0.23395,1.5072,0.92339,0.40994,41.1441,0.083835,41.1447,8.2041,0.041667,0.40508,0.073314,0.0296,0.071688,0.024221,0.11281,0.029244,
4,2,2877479367,12.684,900,30,0.0044236,0.24328,0.059616,0.34194,2.5782,0.22087,1.3602,0.82168,0.36479,39.8891,0.08169,39.8904,7.5625,0.033333,0.28598,0.059322,0.027967,0.059068,0.02522,0.079018,0.024282,
1,3,2741436885,16.924,900,30,0.0039047,0.15632,0.029788,0.32076,1.7843,0.19289,1.2344,0.49546,0.19797,48.755,0.059697,48.7573,9.5478,0.033333,0.40174,0.059053,0.019499,0.066416,0.022878,0.091929,0.016956,
4,1,3594633139,13.1485,600,24,0.0038517,0.26907,0.065935,0.39562,2.6999,0.23129,1.4485,0.80509,0.35742,30.0568,0.075593,30.0584,7.6206,0.041667,0.1584,0.037694,0.020946,0.041478,0.023613,0.048589,0.017535,
4,3,2543663058,8.5295,900,30,0.0046256,0.22959,0.05626,0.36401,2.5504,0.21849,1.3832,0.79031,0.35086,60.2125,0.082492,60.2134,11.0777,0.033333,0.33867,0.046402,0.01809,0.05274,0.01557,0.063634,0.014494,
4,3,63397998,7.9811,900,30,0.0024919,0.22438,0.054984,0.35052,2.3148,0.1983,1.2547,0.75725,0.33618,75.3052,0.12166,75.3058,14.9372,0.033333,0.26709,0.033495,0.018941,0.038737,0.015773,0.043509,0.020601,
4,3,696383488,11.0274,300,17,0.01754,0.34856,0.085415,0.57569,3.3483,0.28684,1.833,1.4051,0.62378,113.0982,0.18222,113.1004,22.1062,0.058824,0.40983,0.054379,0.017399,0.077683,0.019498,0.078314,0.015464,
4,3,2019480656,8.0271,900,30,0.0038088,0.20213,0.049531,0.31892,2.6574,0.22766,1.4456,0.72563,0.32215,39.7812,0.062446,39.7826,7.0128,0.033333,0.53298,0.070023,0.03027,0.072892,0.026251,0.078327,0.028213,
4,1,1298373816,10.2679,300,17,0.023988,0.44242,0.10841,0.71964,3.4569,0.29615,1.8626,1.0742,0.47688,51.6096,0.11303,51.6128,10.7052,0.058824,0.2228,0.057321,0.023727,0.063781,0.025642,0.10602,0.019024,
1,3,798788271,16.6929,300,17,0.014585,0.35978,0.068557,0.4441,2.2871,0.24723,1.4831,0.94744,0.37855,81.8309,0.095197,81.8326,13.4315,0.058824,0.492,0.07517,0.018258,0.093383,0.018316,0.14231,0.015196,
4,1,1057643355,10.3756,300,17,0.0084484,0.35779,0.087675,0.56937,3.2268,0.27644,1.7469,0.92097,0.40887,75.6982,0.10054,75.6988,12.93,0.058824,0.3917,0.0697,0.024262,0.079809,0.022359,0.12437,0.024224,
4,3,1956849334,10.7836,300,17,0.032926,0.46177,0.11316,0.72509,3.8952,0.33369,2.0899,0.98123,0.43562,92.8389,0.16174,92.8419,16.2591,0.058824,0.42918,0.07384,0.024754,0.10283,0.018156,0.11166,0.017573,
1,3,2701263091,16.7483,900,30,0.0042574,0.23751,0.045259,0.36272,2.0106,0.21734,1.3777,0.74131,0.2962,48.4361,0.062698,48.4371,9.6159,0.033333,0.38228,0.038039,0.016442,0.047009,0.015444,0.047712,0.014392,
4,1,960096249,10.3196,300,17,0.0088327,0.30664,0.075141,0.50905,2.8471,0.24391,1.552,0.8213,0.36462,80.9535,0.1692,80.9552,18.0294,0.058824,0.32299,0.10383,0.020952,0.152,0.033732,0.20523,0.019066,
4,1,350803640,10.3246,300,17,0.015084,0.38111,0.09339,0.69458,3.1331,0.2684,1.7744,0.96608,0.4289,88.705,0.17428,88.706,17.1015,0.058824,0.3371,0.071184,0.02508,0.087134,0.024152,0.1497,0.022244,
4,3,1558893870,11.3777,300,17,0.021376,0.34121,0.083612,0.5121,2.8511,0.24425,1.5311,0.87458,0.38827,91.19,0.15575,91.1915,18.2425,0.058824,0.46995,0.096552,0.015272,0.097028,0.02028,0.17733,0.016117,
4,1,3136717356,10.4039,300,17,0.028411,0.49434,0.12114,0.79812,3.5526,0.30434,1.9386,0.89797,0.39866,80.5598,0.26652,80.5631,21.3214,0.058824,0.34535,0.074916,0.032577,0.092369,0.030903,0.13323,0.021895,
1,3,1053111758,16.6056,300,17,0.0062924,0.39959,0.076145,0.56005,2.5155,0.27192,1.6752,1.0641,0.42516,59.5598,0.11068,59.5626,13.914,0.058824,0.48985,0.059664,0.0222,0.058808,0.017124,0.093163,0.013454,
4,1,3696786379,10.3435,300,17,0.016353,0.38944,0.095431,0.66733,3.5175,0.30134,1.9164,0.91407,0.4058,121.9247,0.25974,121.925,27.864,0.058824,0.20213,0.040146,0.020198,0.05552,0.021881,0.053826,0.018814,
4,3,4030219262,11.0399,300,17,0.024863,0.5978,0.14649,0.98333,3.8855,0.33286,2.1202,1.1352,0.50397,144.4888,0.19715,144.4897,25.0475,0.058824,0.41764,0.047024,0.019048,0.059603,0.018456,0.065839,0.016901,
4,1,22589809,10.44,300,17,0.024869,0.42883,0.10508,0.61625,3.6647,0.31395,1.9759,1.0658,0.47317,48.2794,0.1205,48.2799,12.3184,0.058824,0.24138,0.049736,0.024919,0.066784,0.030318,0.077297,0.022827,
4,1,1127666150,10.4417,300,17,0.026668,0.38122,0.093418,0.559,2.9438,0.25219,1.5936,0.80083,0.35553,65.5934,0.10013,65.5943,10.9859,0.058824,0.3148,0.052633,0.023275,0.066522,0.022256,0.084131,0.023531,
4,3,883364670,7.5728,300,17,0.039601,0.55863,0.13689,0.82237,4.0333,0.34552,2.1568,1.3921,0.61802,140.2596,0.19004,140.2664,21.8487,0.058824,0.48459,0.090547,0.021031,0.098708,0.021315,0.17542,0.017555,
4,1,1568917495,10.5667,300,17,0.020044,0.43828,0.1074,0.63142,3.101,0.26566,1.6487,0.84058,0.37318,52.7402,0.11508,52.7425,10.0758,0.058824,0.19306,0.036825,0.019768,0.045223,0.022148,0.056992,0.02348,
4,1,2559802766,10.5004,300,17,0.021693,0.29101,0.071312,0.52785,3.1451,0.26943,1.7631,0.70109,0.31125,31.4186,0.055753,31.4194,5.5691,0.058824,0.38854,0.063747,0.028458,0.06827,0.027293,0.081766,0.020738,
4,1,3322010387,10.5557,300,17,0.014151,0.4234,0.10375,0.67606,3.9294,0.33662,2.1456,1.1613,0.51555,44.6714,0.13899,44.6721,11.557,0.058824,0.36547,0.094713,0.032335,0.12946,0.023465,0.17762,0.024203,
4,1,947786998,10.5813,300,17,0.025118,0.43443,0.10646,0.69931,3.1741,0.27192,1.7329,1.0383,0.46096,30.8553,0.06799,30.8572,7.0801,0.058824,0.24039,0.071218,0.029656,0.075661,0.025594,0.10456,0.020552,
4,1,3973402550,10.5621,300,17,0.010216,0.26053,0.063842,0.42338,2.6048,0.22314,1.423,0.98139,0.43569,55.3437,0.078442,55.3454,8.7356,0.058824,0.20429,0.053737,0.02418,0.063063,0.023517,0.092131,0.022897,
4,1,1916802712,10.6572,300,17,0.020183,0.44882,0.10998,0.66848,3.5589,0.30488,1.9017,1.0123,0.4494,119.708,0.17704,119.7092,19.3452,0.058824,0.33852,0.073635,0.023793,0.09727,0.022533,0.1383,0.022009,
4,3,1014029723,11.1237,300,17,0.0081469,0.3186,0.078073,0.49602,2.7143,0.23253,1.4635,0.71201,0.3161,53.9391,0.081129,53.9411,9.6428,0.058824,0.37688,0.080278,0.026372,0.073104,0.014771,0.12887,0.016849,
4,3,3265080969,11.6078,300,17,0.022597,0.33195,0.081344,0.52404,3.2512,0.27852,1.7519,0.78603,0.34896,61.4473,0.11864,61.4487,12.8246,0.058824,0.43064,0.060324,0.018732,0.074132,0.022631,0.12404,0.02029,
4,3,2478196229,11.0456,300,17,0.014683,0.29573,0.072468,0.44618,2.8994,0.24839,1.5748,0.81798,0.36314,84.7721,0.1135,84.7746,15.2704,0.058824,0.47993,0.06144,0.017094,0.088341,0.01636,0.096493,0.015423,
4,3,3097478470,10.8878,300,17,0.012047,0.36808,0.090198,0.62741,3.0131,0.25813,1.6618,0.83599,0.37114,108.4289,0.14116,108.434,17.7925,0.058824,0.61178,0.080334,0.024293,0.12855,0.026034,0.15341,0.019873,
4,3,3871221975,10.797,300,17,0.013596,0.40315,0.098791,0.70945,3.1809,0.2725,1.734,0.89524,0.39745,111.6253,0.18384,111.6262,20.878,0.058824,0.41962,0.089585,0.027578,0.12564,0.02178,0.14037,0.017974,
1,3,1792139363,16.9452,900,30,0.002382,0.20255,0.038597,0.35775,1.9985,0.21604,1.3313,0.79136,0.31619,45.42,0.070125,45.4233,9.6033,0.033333,0.3198,0.03436,0.016515,0.038636,0.018999,0.048377,0.015351,
4,2,3513660766,12.9872,900,30,0.0066824,0.26816,0.065713,0.3892,2.54,0.2176,1.3754,0.78158,0.34698,40.6593,0.10104,40.6595,11.1186,0.033333,0.1793,0.064305,0.026394,0.063957,0.024027,0.094444,0.022297,
4,3,1071742574,11.0737,300,17,0.019898,0.27261,0.066801,0.50248,3.216,0.27551,1.8192,1.003,0.44527,72.3028,0.092643,72.3112,11.4996,0.058824,0.48867,0.088224,0.018016,0.073145,0.014024,0.17754,0.017012,
4,3,840356996,11.7208,300,17,0.023708,0.34887,0.08549,0.49423,3.321,0.2845,1.7629,1.037,0.46037,79.0628,0.13512,79.0642,16.9706,0.058824,0.45917,0.10024,0.017808,0.1575,0.017465,0.22963,0.014713,
4,3,2868395576,10.8924,300,17,0.013345,0.4902,0.12012,0.92044,4.0452,0.34654,2.2782,1.1544,0.51251,168.6582,0.24168,168.6649,27.7988,0.058824,0.47933,0.076065,0.015454,0.10203,0.015529,0.15538,0.011927,
4,3,222877155,11.1721,300,17,0.013535,0.3769,0.092358,0.60421,3.7223,0.31888,2.0209,0.85579,0.37993,96.5123,0.12862,96.5137,16.2852,0.058824,0.55496,0.059774,0.02175,0.061771,0.016393,0.093498,0.021357,
4,3,4013343126,10.9413,300,17,0.019184,0.38565,0.094502,0.69876,3.2384,0.27743,1.7892,0.90355,0.40113,157.3549,0.27589,157.3583,31.7297,0.058824,0.40429,0.076954,0.020253,0.10293,0.018281,0.15451,0.017655,
1,3,1582308682,15.6983,900,30,0.0018434,0.27443,0.052294,0.36828,2.1739,0.235,1.4689,0.73582,0.294,40.6241,0.06098,40.6244,7.9479,0.033333,0.37237,0.045317,0.018376,0.052838,0.020135,0.064628,0.018906,
4,3,2651461244,10.897,300,17,0.023379,0.4058,0.099441,0.66754,3.4348,0.29425,1.8461,1.1241,0.49906,120.2522,0.20208,120.253,22.2234,0.058824,0.46152,0.062868,0.017568,0.079141,0.018188,0.10451,0.014307,
4,3,2893845690,11.2628,300,17,0.019399,0.34569,0.08471,0.52668,3.2083,0.27485,1.7432,0.9005,0.39978,67.3271,0.093842,67.3294,11.6095,0.058824,0.42645,0.05277,0.019758,0.0626,0.018008,0.079394,0.014164,
4,3,2103669208,11.0836,300,17,0.0066133,0.53596,0.13134,0.87979,3.9736,0.34041,2.1291,1.1179,0.49631,140.5132,0.19501,140.5172,21.741,0.058824,0.53259,0.090663,0.021367,0.13905,0.020991,0.19132,0.018073,
