simulated_process,response_process,seed,exec time,T,q_bartlett,cov lag 0 RMSE,spec density MSE - FRO,spec density RMSE - FRO,spec density R2MSE - FRO,spec density MSE - intmax,spec density RMSE - intmax,spec density R2MSE - intmax,spec density MSE - maxmax,spec density RMSE - maxmax,spec cross density MSE - L2,spec cross density RMSE - L2,spec cross density MSE - intmax,spec cross density RMSE - intmax,transfer: truncation parameter,transfer: RMSE,Z error train,Z error train (true dynamics),Z error test,Z error test (true dynamics),Z error train (holdout),Z error train (holdout true dynamics),
1,1,3190723266,15.0398,900,30,0.0074932,0.025151,0.045062,0.26733,0.52835,0.18858,1.1637,0.40399,0.3487,7.4572,0.036582,7.4572,3.4878,1,0.42883,0.18003,0.099528,0.19487,0.108,0.18157,0.11161,
1,1,1158279030,15.0767,900,30,0.00094933,0.019728,0.035347,0.30872,0.55119,0.19673,1.3811,0.2567,0.22157,1.88,0.12904,1.8802,2.1596,1,0.77431,0.11499,0.046012,0.11678,0.043844,0.10756,0.047798,
1,1,1807551776,15.0231,900,30,0.015679,0.034315,0.061481,0.33263,0.60347,0.21539,1.3246,0.38935,0.33606,1.2439,0.10046,1.2442,1.9687,1,0.89955,0.15984,0.047115,0.17068,0.046704,0.18059,0.048126,
1,1,3323773366,15.01,900,30,0.0014229,0.007237,0.012966,0.28228,0.44182,0.15769,1.2058,0.16813,0.14512,2.5049,0.014642,2.505,1.2799,1,0.65033,0.79873,0.3335,0.91219,0.32803,0.83721,0.33198,
1,1,4123546786,15.0977,900,30,0.00043071,0.010697,0.019166,0.23966,0.47898,0.17096,1.167,0.18449,0.15924,3.0333,0.019046,3.0335,1.5575,1,0.53735,0.16671,0.1057,0.1923,0.1134,0.14665,0.091753,
1,1,1633237607,15.0763,900,30,0.0029237,0.015716,0.028158,0.23453,0.50424,0.17997,1.1987,0.30629,0.26437,5.2491,0.026856,5.2493,2.5342,1,0.49683,0.47835,0.26804,0.51937,0.26467,0.47951,0.25048,
1,1,2882953152,15.0295,900,30,0.0021883,0.010754,0.019268,0.26013,0.50794,0.18129,1.2171,0.2591,0.22364,2.5737,0.017973,2.5738,1.4385,1,0.48248,0.1029,0.056514,0.10584,0.056305,0.097759,0.051449,
1,1,858623013,15.0509,900,30,0.0041424,0.018823,0.033725,0.28485,0.53533,0.19107,1.196,0.35578,0.30709,7.0783,0.048582,7.0784,3.8546,1,0.63575,0.44079,0.19319,0.44964,0.1862,0.5448,0.21733,
1,1,1197212634,15.2874,900,30,0.0030123,0.019083,0.03419,0.2971,0.55458,0.19794,1.3078,0.32917,0.28412,3.7854,0.061124,3.7857,2.9082,1,0.75261,0.14602,0.056834,0.15258,0.056357,0.15651,0.0586,
1,2,886343820,15.2085,900,30,0.0016402,0.018472,0.033096,0.33153,0.55074,0.19657,1.2762,0.30899,0.2667,2.9228,0.020297,2.9231,1.6766,1,0.48512,0.12626,0.062237,0.11557,0.062682,0.11813,0.056019,
1,2,3846532612,13.5351,300,17,0.0041385,0.028097,0.050341,0.60042,0.79534,0.28387,1.9838,0.31289,0.27007,11.3252,0.092262,11.3255,6.7644,1,0.56199,0.13923,0.059264,0.15318,0.054106,0.19619,0.061947,
1,2,1989012270,13.4916,300,17,0.028372,0.020041,0.035907,1.1253,0.59033,0.2107,1.7203,0.20163,0.17404,9.6758,0.10868,9.6761,7.04,1,0.69868,0.18886,0.071895,0.2073,0.066715,0.23476,0.092213,
1,2,549508544,13.5266,300,17,0.0099388,0.020936,0.03751,0.53156,0.67544,0.24108,1.9109,0.2428,0.20957,9.2971,0.053162,9.2973,4.9296,1,0.55207,0.17217,0.072648,0.22099,0.091092,0.1916,0.066618,
1,2,2093238769,13.4793,300,17,0.0065716,0.056053,0.10043,0.81149,0.85914,0.30664,2.0208,0.40966,0.3536,7.0937,0.064121,7.0939,4.3281,1,0.60593,0.18456,0.079307,0.15857,0.076105,0.14429,0.061365,
1,2,558396984,13.4901,300,17,0.026976,0.020402,0.036554,0.55064,0.78434,0.27994,2.1582,0.26231,0.22641,3.4924,0.064872,3.4926,2.7169,1,0.70736,0.17297,0.059003,0.18983,0.058077,0.17811,0.041191,
1,2,3701372094,13.5273,300,17,0.051199,0.056818,0.1018,0.54453,0.89083,0.31795,2.0038,0.39667,0.34238,31.6064,0.19074,31.6068,17.7232,1,0.68319,0.3256,0.096926,0.37411,0.093459,0.20841,0.056762,
1,2,4250515725,13.5465,300,17,0.0052586,0.019206,0.034411,0.48896,0.69966,0.24972,1.7266,0.28194,0.24335,9.4673,0.052536,9.4676,5.0519,1,0.6121,0.23079,0.089981,0.25194,0.10319,0.28546,0.10811,
1,2,3471582989,13.5703,300,17,0.0052307,0.037067,0.066411,0.59303,0.81554,0.29108,2.0111,0.36807,0.3177,3.2602,0.085763,3.2604,2.8114,1,0.71726,0.18662,0.068073,0.185,0.069806,0.19307,0.077124,
1,2,847064081,13.8676,300,17,0.0070899,0.02995,0.05366,0.51787,0.69967,0.24972,1.8418,0.36497,0.31502,12.8164,0.079517,12.8166,7.295,1,0.63532,0.31826,0.11659,0.3534,0.099881,0.34912,0.10956,
1,3,777164943,13.7038,300,17,0.0041772,0.017618,0.031565,0.3365,0.58874,0.21013,1.4558,0.29452,0.25421,2.9748,0.040537,2.9754,1.9653,1,1.0235,0.23552,0.090626,0.35994,0.10088,0.2912,0.089417,
1,2,3420418102,14.4423,600,24,0.0056771,0.018736,0.033568,0.30833,0.58025,0.2071,1.3065,0.33191,0.28649,4.4411,0.047706,4.4412,3.0087,1,0.55732,0.12167,0.055323,0.13671,0.053021,0.12521,0.052354,
1,2,1697383486,14.3756,600,24,0.015691,0.023768,0.042584,0.34848,0.58462,0.20866,1.3787,0.3757,0.32429,2.9919,0.023655,2.9923,1.8238,1,0.63795,0.16477,0.071544,0.18861,0.080931,0.16783,0.074022,
1,2,3883617680,14.3582,600,24,0.03303,0.057625,0.10324,0.5898,0.78095,0.27873,1.726,0.4568,0.39428,13.799,0.15516,13.7992,8.9826,1,0.59762,0.1385,0.063697,0.13871,0.060099,0.14712,0.052703,
1,2,4243102623,14.2849,600,24,0.0078386,0.038101,0.068263,0.49836,0.70043,0.25,1.6093,0.34289,0.29597,11.8445,0.083495,11.8449,6.8288,1,0.46867,0.12161,0.067792,0.1356,0.060481,0.13105,0.059769,
1,2,1883421282,14.3062,600,24,0.0034197,0.032095,0.057504,0.35218,0.60071,0.2144,1.3808,0.38135,0.32916,10.3621,0.054787,10.3622,5.4063,1,0.59414,0.21287,0.082985,0.21005,0.085986,0.23413,0.073526,
1,2,1837369623,14.3056,600,24,0.0021252,0.01814,0.032501,0.55632,0.58041,0.20716,1.4883,0.26309,0.22709,3.1474,0.07973,3.1478,3.0179,1,0.77182,0.23575,0.082301,0.24149,0.080112,0.21695,0.079968,
1,2,1668942758,14.4151,600,24,0.0059626,0.013809,0.02474,0.29793,0.50808,0.18134,1.234,0.21951,0.18947,2.703,0.020437,2.7031,1.5311,1,0.50353,0.13967,0.061499,0.12558,0.055835,0.17682,0.060471,
1,2,3870754173,14.3377,600,24,0.0051982,0.041438,0.074242,0.35782,0.67481,0.24085,1.3916,0.46852,0.4044,10.4327,0.061288,10.4328,5.7686,1,0.6466,0.30669,0.12999,0.35205,0.12064,0.28617,0.1118,
1,2,142964179,14.5814,600,24,0.00203,0.011337,0.020312,0.44,0.48799,0.17417,1.3944,0.17729,0.15303,5.1777,0.029184,5.1778,2.8434,1,0.62176,0.20847,0.095283,0.22121,0.084046,0.23243,0.10457,
1,3,3909947402,14.4724,600,24,0.00098927,0.0085534,0.015325,0.20984,0.4984,0.17789,1.2305,0.28181,0.24324,1.5915,0.099023,1.5917,2.1309,1,0.85009,0.13172,0.032432,0.13062,0.029364,0.13331,0.035252,
1,2,3964708888,15.0209,900,30,0.0019227,0.010749,0.019259,0.32228,0.49223,0.17568,1.2711,0.18652,0.161,4.0783,0.025235,4.0786,2.32,1,0.67102,0.34446,0.14206,0.32647,0.14153,0.35731,0.14099,
1,2,476559675,15.0752,900,30,0.024986,0.033477,0.05998,0.42498,0.6235,0.22254,1.4054,0.29325,0.25312,7.0796,0.041971,7.0797,3.8334,1,0.55395,0.16929,0.084472,0.2032,0.089551,0.23925,0.10038,
1,2,1790453060,15.0432,900,30,0.0072263,0.031596,0.056608,0.3982,0.57085,0.20375,1.3265,0.34939,0.30158,12.3136,0.083988,12.3139,7.4327,1,0.60751,0.16691,0.064315,0.19878,0.072395,0.20762,0.065532,
1,2,3626530724,15.0057,900,30,0.0050357,0.017058,0.030563,0.35436,0.5474,0.19538,1.4061,0.31784,0.27435,4.349,0.033012,4.3491,2.6049,1,0.50126,0.13602,0.063711,0.13934,0.06365,0.13317,0.061358,
1,2,351462528,15.0639,900,30,0.0051565,0.027288,0.048891,0.43757,0.66013,0.23561,1.4985,0.41278,0.35629,12.4057,0.076313,12.4062,7.147,1,0.65371,0.25219,0.10889,0.24446,0.096809,0.25865,0.11573,
1,2,1744341758,15.0626,900,30,0.0018581,0.021537,0.038587,0.40672,0.55889,0.19948,1.4144,0.25712,0.22193,4.0076,0.031179,4.0077,2.3133,1,0.4424,0.11045,0.06156,0.11697,0.054233,0.10477,0.058416,
1,2,227853286,15.049,900,30,0.01286,0.014632,0.026215,0.42152,0.56439,0.20144,1.4234,0.24378,0.21042,5.7544,0.053181,5.7545,3.4664,1,0.56236,0.13584,0.05779,0.12987,0.056848,0.12528,0.0575,
1,2,1545993232,15.0581,900,30,0.011609,0.02835,0.050795,0.43256,0.63345,0.22609,1.4955,0.28333,0.24456,6.7967,0.040853,6.7969,3.5916,1,0.46657,0.12936,0.06336,0.15031,0.065573,0.15173,0.060291,
1,2,286372391,15.4485,900,30,0.0026805,0.0096686,0.017323,0.25176,0.46862,0.16726,1.1536,0.20666,0.17837,2.2481,0.026923,2.2482,1.474,1,0.54381,0.11744,0.056772,0.13297,0.063943,0.11552,0.055214,
1,3,1620571085,13.6432,300,17,0.0046901,0.022584,0.040462,0.54283,0.63356,0.22613,1.585,0.38493,0.33225,7.5007,0.050272,7.5013,3.6219,1,0.68389,0.10886,0.052442,0.098599,0.041841,0.099791,0.03072,
1,3,3953982029,13.6285,300,17,0.0087335,0.022278,0.039915,0.42568,0.71376,0.25475,1.9116,0.24771,0.21381,14.0471,0.061635,14.0474,6.7621,1,0.71988,0.082658,0.022617,0.099241,0.027458,0.092195,0.029713,
1,3,862739941,15.3869,900,30,0.0019154,0.012005,0.021508,0.34704,0.55543,0.19824,1.4589,0.20334,0.17552,7.216,0.040317,7.2162,3.359,1,0.56737,0.0922,0.044832,0.10929,0.041976,0.10204,0.049177,
1,3,2882944809,13.602,300,17,0.0025722,0.020029,0.035885,0.45117,0.67091,0.23946,1.6623,0.32281,0.27864,3.2332,0.12824,3.2334,3.6843,1,0.87775,0.11894,0.037606,0.1244,0.035225,0.11779,0.038749,
1,3,129623186,13.6678,300,17,0.0095897,0.013348,0.023914,0.51849,0.58223,0.20781,1.6051,0.18461,0.15935,5.8739,0.041644,5.8741,3.2649,1,0.75109,0.28163,0.098055,0.36316,0.097299,0.29757,0.096428,
1,3,695619183,13.5522,300,17,0.030772,0.059925,0.10736,0.53586,0.83132,0.29671,1.9464,0.59338,0.51218,76.1238,0.18251,76.1242,26.8745,1,0.73225,0.091134,0.037537,0.089602,0.038534,0.10329,0.04042,
1,3,1589800166,13.5053,300,17,0.011179,0.028642,0.051317,0.58319,0.82601,0.29482,2.058,0.43075,0.3718,3.9333,0.070168,3.9336,3.3292,1,0.86763,0.084639,0.02584,0.09956,0.028521,0.061985,0.022424,
1,3,3344989089,13.5445,300,17,0.0068187,0.047257,0.084669,0.45167,0.80384,0.28691,1.6781,0.48286,0.41678,7.565,0.050624,7.5654,3.9451,1,0.62083,0.16675,0.06658,0.1894,0.082196,0.20493,0.058363,
1,3,3600045670,13.5791,300,17,0.0046738,0.026438,0.047368,0.6346,0.64539,0.23035,1.7121,0.26389,0.22778,7.0129,0.059528,7.0133,4.0176,1,0.74527,0.18698,0.080444,0.19485,0.068703,0.14315,0.076239,
1,3,1412687873,13.8154,300,17,0.001843,0.029021,0.051996,0.62925,0.77984,0.27834,2.0266,0.34388,0.29682,26.1989,0.087043,26.1991,10.6335,1,0.75225,0.12382,0.035716,0.16372,0.039551,0.11987,0.028492,
4,1,2706044374,11.7965,300,17,0.019953,0.0346,0.06228,0.53596,0.62352,0.3151,1.8445,0.46301,0.51097,2.0116,0.10372,2.0119,2.6965,1,0.70756,0.46308,0.18307,0.49007,0.19364,0.64817,0.1606,
1,3,4279599696,14.3863,600,24,0.0051865,0.012565,0.022512,0.28862,0.50211,0.17921,1.293,0.22673,0.1957,14.4921,0.065725,14.4924,5.9836,1,0.54602,0.14253,0.070383,0.18153,0.075057,0.18045,0.059855,
1,3,282336602,14.3658,600,24,0.0065253,0.027808,0.049822,0.38701,0.68826,0.24565,1.7075,0.27025,0.23326,7.3863,0.063029,7.3864,4.6212,1,0.94053,0.16134,0.045396,0.18512,0.053767,0.17793,0.041192,
1,3,2261706739,14.3094,600,24,0.0043848,0.034445,0.061714,0.3507,0.60249,0.21504,1.3126,0.36774,0.31741,2.8321,0.054579,2.8323,2.0363,1,0.83085,0.20791,0.083656,0.19783,0.077158,0.26385,0.081752,
1,3,3166675477,14.3512,600,24,0.0038004,0.027477,0.049229,0.47674,0.69844,0.24929,1.6941,0.34401,0.29693,8.0734,0.073351,8.0736,4.8798,1,0.8539,0.091057,0.025319,0.086606,0.028278,0.10631,0.024334,
1,3,2793526310,14.1854,600,24,0.0027345,0.01573,0.028183,0.389,0.54895,0.19593,1.4517,0.31476,0.27169,6.6746,0.029618,6.6748,2.8696,1,0.52351,0.12457,0.061588,0.13843,0.055715,0.12157,0.051513,
1,3,553913485,14.2699,600,24,0.0088468,0.017939,0.032141,0.23725,0.56908,0.20312,1.252,0.25073,0.21642,5.2207,0.054275,5.2208,2.9829,1,0.7676,0.16815,0.0658,0.1693,0.065141,0.18996,0.065122,
1,3,2525631585,14.3093,600,24,0.0032093,0.013,0.023292,0.31681,0.52996,0.18915,1.2807,0.27193,0.23472,2.6553,0.040521,2.6555,2.0595,1,0.79362,0.1176,0.036216,0.12343,0.034881,0.11523,0.036614,
1,3,1993201855,14.2519,600,24,0.0036314,0.013314,0.023854,0.3219,0.46244,0.16505,1.1542,0.26108,0.22535,7.0289,0.060486,7.0291,4.2416,1,0.88239,0.19577,0.052174,0.2035,0.04894,0.21235,0.04982,
1,3,319714269,14.6734,600,24,0.0012179,0.032605,0.058418,0.53061,0.61318,0.21885,1.4499,0.42121,0.36357,20.5423,0.092301,20.5426,9.2774,1,0.65207,0.075634,0.026981,0.078201,0.026643,0.059208,0.022125,
4,1,4131969963,12.1501,600,24,0.024,0.031599,0.05688,0.40295,0.4924,0.24883,1.5644,0.29997,0.33104,2.3312,0.097552,2.3315,2.6672,1,0.60576,0.33025,0.15534,0.34698,0.1555,0.38356,0.13788,
1,3,1260778377,15.0203,900,30,0.0094995,0.010456,0.018734,0.26582,0.49679,0.17731,1.3109,0.24016,0.20729,2.0457,0.026227,2.0461,1.3357,1,0.67707,0.32073,0.10631,0.32365,0.10648,0.42072,0.12215,
1,3,848547909,15.0895,900,30,0.0065923,0.018422,0.033007,0.23142,0.56183,0.20053,1.2061,0.40302,0.34786,7.7454,0.048175,7.7456,4.019,1,0.67868,0.099394,0.033565,0.10357,0.033806,0.098426,0.033075,
1,3,4126345187,15.0729,900,30,0.00050177,0.0093998,0.016841,0.27302,0.47368,0.16907,1.2221,0.19295,0.16655,4.2306,0.019019,4.2307,1.9938,1,0.79602,0.11543,0.046869,0.12009,0.043405,0.12876,0.041725,
1,3,2359714301,15.0803,900,30,0.02578,0.038356,0.068721,0.37384,0.6388,0.228,1.4015,0.3207,0.27681,8.9449,0.053148,8.9452,4.3796,1,0.69431,0.16683,0.059055,0.19484,0.065824,0.17566,0.058359,
1,3,1144649870,15.114,900,30,0.010589,0.037818,0.067757,0.30803,0.58748,0.20968,1.3109,0.423,0.36511,2.8504,0.060975,2.8506,2.2597,1,0.96795,0.44364,0.12806,0.49497,0.11566,0.51734,0.12331,
1,3,3833535467,14.971,900,30,0.011702,0.022404,0.040141,0.28181,0.56717,0.20243,1.3548,0.32428,0.27991,12.0388,0.043375,12.039,5.171,1,0.62869,0.089108,0.036804,0.097535,0.041026,0.084644,0.032195,
1,3,3157493486,14.9728,900,30,0.00045364,0.037611,0.067386,0.42135,0.61193,0.21841,1.3415,0.38893,0.3357,11.2471,0.054218,11.2474,4.9389,1,0.6933,0.33096,0.14272,0.34668,0.16165,0.31132,0.1329,
1,3,3558000300,15.0184,900,30,0.0024889,0.010457,0.018735,0.19854,0.45908,0.16385,1.1337,0.18836,0.16258,1.516,0.039293,1.5161,1.3502,1,0.70797,0.16261,0.053797,0.1786,0.05041,0.18165,0.055048,
1,3,3801887010,15.1499,900,30,0.0066988,0.025014,0.044816,0.31754,0.57578,0.20551,1.2769,0.35518,0.30658,5.6434,0.054979,5.6435,3.7246,1,0.56872,0.16013,0.073327,0.16563,0.073911,0.17427,0.06866,
4,1,1900169061,12.2784,900,30,0.0021296,0.017122,0.03082,0.27208,0.41489,0.20967,1.3351,0.32878,0.36284,11.6176,0.027318,11.6178,5.4553,1,0.24719,0.04526,0.030765,0.047447,0.030353,0.050245,0.029442,
4,1,2647105037,11.3057,300,17,0.0047694,0.022228,0.040011,0.86588,0.66977,0.33847,2.3781,0.25395,0.28025,19.3788,0.040958,19.3789,8.6077,1,0.25784,0.050121,0.024734,0.061029,0.027738,0.044914,0.023942,
4,1,4235133385,11.2615,300,17,0.026809,0.044396,0.079914,0.72358,0.68604,0.34669,2.2669,0.34683,0.38276,4.2257,0.12868,4.226,4.3966,1,0.73658,0.41261,0.14757,0.56214,0.13855,0.48986,0.11807,
4,1,3748499310,11.2994,300,17,0.12563,0.08558,0.15405,1.4047,0.79895,0.40375,2.5991,0.39379,0.43458,68.9357,0.15731,68.9361,31.0882,1,0.28246,0.047277,0.036246,0.043325,0.028484,0.040542,0.030399,
4,1,2713321751,11.357,300,17,0.005061,0.032345,0.058222,0.52946,0.54916,0.27752,1.7153,0.55876,0.61664,2.6358,0.090181,2.6363,2.7002,1,0.504,0.33535,0.1372,0.38674,0.13342,0.49136,0.22092,
4,1,3470849022,11.4071,300,17,0.0078825,0.015495,0.027891,0.6765,0.53723,0.27149,1.9774,0.23799,0.26264,2.7773,0.11598,2.7776,3.2988,1,0.71654,0.45034,0.15501,0.51886,0.13371,0.44408,0.1374,
4,1,1475400803,11.3725,300,17,0.0032695,0.017691,0.031844,0.59444,0.54529,0.27556,1.9053,0.29172,0.32194,1.9067,0.073395,1.9069,2.1518,1,0.63942,0.40644,0.15978,0.43799,0.1695,0.43902,0.12776,
4,1,2197210184,11.2684,300,17,0.043663,0.030279,0.054503,1.1033,0.59779,0.30209,2.1868,0.30832,0.34025,26.6821,0.054954,26.6822,11.8312,1,0.26931,0.056958,0.026612,0.059455,0.029219,0.071695,0.021574,
4,1,2146506657,11.3509,300,17,0.0082075,0.029757,0.053564,0.51243,0.56439,0.28522,1.8557,0.24802,0.27371,2.2397,0.079453,2.2399,2.358,1,0.68025,0.35323,0.11265,0.45758,0.13127,0.31673,0.10209,
4,1,2428255544,11.5335,300,17,0.028806,0.053409,0.096138,0.45215,0.65218,0.32958,1.8549,0.34045,0.37572,1.6452,0.083285,1.6455,1.9872,1,0.662,0.41764,0.16593,0.4715,0.14101,0.52389,0.20345,
4,2,1539336469,10.7546,300,17,0.023252,0.068225,0.12281,0.58083,0.68817,0.34777,2.0027,0.44746,0.49381,60.6311,0.18494,60.6314,34.7136,1,0.54707,0.098942,0.037734,0.1119,0.041757,0.096061,0.035123,
4,1,3478797832,11.8914,600,24,0.00072211,0.024537,0.044168,0.45401,0.50629,0.25585,1.6439,0.26232,0.2895,8.2872,0.049886,8.2874,5.2474,1,0.44187,0.11278,0.069256,0.11989,0.065093,0.11758,0.051438,
4,1,1173872927,11.8591,600,24,0.0043444,0.019261,0.034671,0.42174,0.48727,0.24624,1.6274,0.27357,0.30191,6.7729,0.041305,6.773,4.453,1,0.5851,0.14851,0.062283,0.19222,0.067234,0.15263,0.050871,
4,1,351304130,11.9703,600,24,0.0044428,0.012422,0.022361,0.45852,0.47221,0.23863,1.6848,0.25562,0.2821,6.8196,0.015447,6.8197,3.0286,1,0.19438,0.039098,0.030385,0.045025,0.032604,0.03949,0.028094,
4,1,1999830798,11.8921,600,24,0.017949,0.021756,0.039161,0.40362,0.48028,0.24271,1.5366,0.30686,0.33864,16.7614,0.043958,16.7615,8.1123,1,0.37658,0.051448,0.029225,0.061738,0.036891,0.057526,0.029486,
4,1,2761267459,11.9569,600,24,0.0048091,0.015781,0.028407,0.39825,0.43953,0.22212,1.489,0.20463,0.22583,10.8163,0.023675,10.8164,4.9066,1,0.22643,0.044523,0.027582,0.051432,0.029816,0.052284,0.033877,
4,1,4248662720,11.9693,600,24,0.034444,0.039432,0.070979,0.43427,0.54263,0.27422,1.6728,0.30802,0.33993,3.1169,0.077482,3.1171,3.0794,1,0.67002,0.32308,0.13959,0.39044,0.13363,0.32472,0.14995,
4,1,4105119894,12.0394,600,24,0.0039549,0.016638,0.02995,0.4644,0.49184,0.24855,1.5883,0.25652,0.28309,1.2313,0.054638,1.2315,1.5504,1,0.6373,0.32354,0.1398,0.36823,0.14761,0.36715,0.16478,
4,1,1332487059,12.0203,600,24,0.024459,0.046938,0.084489,0.46962,0.52422,0.26492,1.6204,0.41881,0.46219,4.5335,0.13957,4.5341,4.7565,1,0.56776,0.26332,0.13617,0.32466,0.13273,0.27151,0.13046,
4,1,3694194569,12.2473,600,24,0.0076597,0.013353,0.024035,0.57484,0.44805,0.22642,1.5876,0.17013,0.18775,8.5284,0.018168,8.5285,3.8559,1,0.3064,0.041928,0.026845,0.044554,0.025628,0.046915,0.022186,
4,2,1331708518,11.5501,600,24,0.0023399,0.012507,0.022513,0.34728,0.47237,0.23871,1.6272,0.22801,0.25163,3.4524,0.01536,3.4527,2.2301,1,0.57428,0.13174,0.058272,0.16685,0.055573,0.13404,0.060423,
4,1,373698784,12.2282,900,30,0.0012454,0.0087705,0.015787,0.28073,0.42443,0.21449,1.4955,0.20882,0.23045,3.2327,0.016981,3.2331,1.9737,1,0.41676,0.091064,0.053265,0.089972,0.054856,0.10075,0.060738,
4,1,4139324139,12.1742,900,30,0.010554,0.015801,0.028443,0.36688,0.44689,0.22584,1.5096,0.19901,0.21962,5.1018,0.053459,5.1022,3.8359,1,0.51177,0.1725,0.085636,0.16652,0.082462,0.17908,0.08864,
4,1,2004880412,12.2549,900,30,0.0048974,0.012418,0.022352,0.32482,0.38537,0.19475,1.3529,0.16438,0.18141,10.7076,0.035544,10.7078,5.4484,1,0.38849,0.060431,0.038156,0.064599,0.043199,0.073538,0.043152,
4,1,500008278,12.305,900,30,0.0018604,0.018207,0.032774,0.40269,0.43881,0.22176,1.4355,0.31243,0.3448,2.4805,0.038972,2.481,2.0674,1,0.40475,0.1602,0.11033,0.15766,0.10169,0.15464,0.11152,
4,1,364442969,12.3874,900,30,0.006587,0.0097339,0.017521,0.40608,0.41034,0.20737,1.5233,0.16745,0.1848,9.5544,0.020295,9.5545,4.269,1,0.17281,0.03472,0.026455,0.036632,0.029378,0.031244,0.023853,
4,1,3672542861,12.3358,900,30,0.011786,0.018472,0.033249,0.31815,0.46586,0.23543,1.4818,0.33345,0.36799,3.9879,0.058359,3.988,3.3374,1,0.4835,0.16744,0.095374,0.17594,0.091925,0.18321,0.09094,
4,1,913013447,12.3677,900,30,0.0071848,0.026823,0.048282,0.28703,0.44404,0.2244,1.4024,0.32586,0.35961,7.3602,0.071432,7.3603,6.0517,1,0.73425,0.25252,0.09444,0.25921,0.099216,0.29445,0.11282,
4,1,496118941,12.3178,900,30,0.0033467,0.018558,0.033405,0.41701,0.46781,0.23641,1.4534,0.29518,0.32576,12.7234,0.064996,12.7236,7.7156,1,0.41222,0.097739,0.056325,0.10078,0.056238,0.086892,0.056652,
4,1,1386019446,12.7659,900,30,0.002619,0.0099848,0.017973,0.34538,0.37581,0.18992,1.3601,0.18551,0.20473,12.1875,0.027911,12.1875,5.7455,1,0.38832,0.056778,0.029197,0.058499,0.028473,0.060119,0.03046,
4,2,3017750286,12.3466,900,30,0.0027255,0.0099533,0.017916,0.49388,0.39018,0.19718,1.4596,0.20751,0.229,2.887,0.0095515,2.8871,1.5881,1,0.39808,0.076794,0.041588,0.080106,0.046502,0.074299,0.033368,
4,2,2145321866,10.7993,300,17,0.0038307,0.027349,0.04923,0.80615,0.58249,0.29436,1.9631,0.23155,0.25554,9.2269,0.086193,9.2271,6.6337,1,0.63963,0.24448,0.077705,0.22103,0.081525,0.33045,0.074911,
4,2,3262029662,10.8138,300,17,0.012565,0.02647,0.047647,0.59242,0.5301,0.26789,1.7002,0.27989,0.30889,8.7071,0.085563,8.7073,7.0831,1,0.69148,0.24969,0.075109,0.2701,0.092877,0.35277,0.066769,
4,2,2564265621,10.9223,300,17,0.0089163,0.014914,0.026846,0.42194,0.47858,0.24185,1.6961,0.29403,0.32449,15.2083,0.059641,15.2085,8.7156,1,0.51293,0.17028,0.055517,0.16478,0.047935,0.23149,0.047284,
4,2,1644698304,10.9698,300,17,0.0027914,0.015914,0.028645,0.59807,0.51549,0.2605,1.8505,0.18228,0.20117,5.0647,0.05536,5.0651,4.268,1,0.81466,0.33121,0.11802,0.49072,0.10495,0.33989,0.10292,
4,2,2717211637,10.9241,300,17,0.0020204,0.019211,0.03458,0.51884,0.51754,0.26154,1.7828,0.2446,0.26994,8.4657,0.084435,8.4659,6.3726,1,0.55355,0.16579,0.070623,0.17543,0.072925,0.18904,0.077033,
4,2,2542763005,10.9231,300,17,0.0055548,0.024098,0.043377,0.77031,0.58412,0.29519,1.9887,0.26018,0.28714,24.6631,0.065165,24.6632,12.8088,1,0.44565,0.097691,0.037975,0.10794,0.043199,0.13723,0.033174,
4,2,2902676264,10.8259,300,17,0.01347,0.014218,0.025592,1.0138,0.56322,0.28463,2.1941,0.19051,0.21024,7.3328,0.03929,7.3331,4.8492,1,0.65069,0.20798,0.070952,0.22533,0.079514,0.34515,0.069027,
4,2,793601362,10.8991,300,17,0.02567,0.067086,0.12076,0.78259,0.65256,0.32977,1.9838,0.44061,0.48625,48.6953,0.1978,48.6954,31.0781,1,0.71003,0.14894,0.050269,0.18704,0.050817,0.17454,0.03989,
4,3,2421046067,10.8369,300,17,0.011925,0.022721,0.040898,0.66877,0.56393,0.28499,1.8276,0.25786,0.28457,8.0373,0.044672,8.0375,5.297,1,0.72725,0.20658,0.052584,0.23187,0.070381,0.16393,0.050604,
4,2,3659231403,11.0395,300,17,0.21066,0.19698,0.35456,1.3702,1.0732,0.54235,2.7653,0.97366,1.0745,14.3184,0.12955,14.3188,10.9192,1,0.48313,0.17675,0.066141,0.15114,0.062328,0.18931,0.061455,
4,2,4196805030,11.6198,600,24,0.013747,0.043316,0.077971,0.39197,0.50527,0.25534,1.5722,0.47727,0.52671,10.563,0.098166,10.5632,8.1607,1,0.65374,0.23377,0.10477,0.25583,0.077998,0.20643,0.098251,
4,2,2458678224,11.6239,600,24,0.003765,0.017624,0.031723,0.44201,0.50515,0.25528,1.6681,0.30841,0.34036,9.7597,0.031454,9.7598,5.5522,1,0.49483,0.087216,0.044998,0.089865,0.041468,0.074369,0.048337,
4,2,399742265,11.682,600,24,0.0023397,0.037912,0.068243,0.70606,0.57563,0.2909,1.8791,0.25076,0.27673,11.3042,0.079924,11.3044,7.5042,1,0.51186,0.15706,0.070211,0.17883,0.065936,0.16559,0.084155,
